timestamp,memUsage,memUsageRatio,connections
2023-08-02 12:18:51,579904,5.099999999999997,1
2023-08-02 12:19:01,578160,5.099999999999996,2
2023-08-02 12:19:11,549180,4.799999999999997,1
2023-08-02 12:19:21,549708,4.799999999999997,1
2023-08-02 12:19:31,562980,4.999999999999997,1
2023-08-02 12:19:41,563524,4.999999999999997,1
2023-08-02 12:19:51,563588,4.999999999999997,1
2023-08-02 12:20:01,563468,4.999999999999997,1
2023-08-02 12:20:11,563492,4.999999999999997,1
2023-08-02 12:20:21,564028,4.999999999999997,1
2023-08-02 12:20:31,563964,4.999999999999997,1
2023-08-02 12:20:41,563944,4.999999999999997,1
2023-08-02 12:20:51,563892,4.999999999999997,1
2023-08-02 12:21:01,563952,4.999999999999997,1
2023-08-02 12:21:11,556852,4.9999999999999964,1
2023-08-02 12:21:21,525736,4.699999999999998,1
2023-08-02 12:21:31,494856,4.3999999999999995,1
2023-08-02 12:21:41,498560,4.499999999999999,1
2023-08-02 12:21:51,478588,4.3,1
2023-08-02 12:22:01,479980,4.3,1
2023-08-02 12:22:11,480332,4.3,1
2023-08-02 12:22:21,480260,4.3,1
2023-08-02 12:22:31,480400,4.3,1
2023-08-02 12:22:41,480444,4.3,1
2023-08-02 12:22:51,480628,4.3,1
2023-08-02 12:23:01,480328,4.3,1
2023-08-02 12:23:11,480512,4.3,1
2023-08-02 12:23:21,480408,4.3,1
2023-08-02 12:23:31,480360,4.3,1
2023-08-02 12:23:41,480276,4.3,1
2023-08-02 12:23:51,480388,4.3,1
2023-08-02 12:24:01,480464,4.3,1
2023-08-02 12:24:11,480360,4.3,1
2023-08-02 12:24:21,480408,4.3,1
2023-08-02 12:24:31,480392,4.3,1
2023-08-02 12:24:41,480316,4.3,1
2023-08-02 12:24:51,480468,4.3,1
2023-08-02 12:25:01,480352,4.3,1
2023-08-02 12:25:11,480288,4.3,1
2023-08-02 12:25:21,480352,4.3,1
2023-08-02 12:25:31,480368,4.3,1
2023-08-02 12:25:41,480520,4.3,1
2023-08-02 12:25:51,480244,4.3,1
2023-08-02 12:26:01,480292,4.3,1
2023-08-02 12:26:11,480252,4.3,1
2023-08-02 12:26:21,480364,4.3,1
2023-08-02 12:26:31,480276,4.3,1
2023-08-02 12:26:41,480460,4.3,1
2023-08-02 12:26:51,480364,4.3,1
2023-08-02 12:27:01,480372,4.3,1
2023-08-02 12:27:11,480288,4.3,1
2023-08-02 12:27:21,480516,4.3,1
2023-08-02 12:27:31,480336,4.3,1
2023-08-02 12:27:41,480364,4.3,1
2023-08-02 12:27:51,480300,4.3,1
2023-08-02 12:28:01,480352,4.3,1
2023-08-02 12:28:11,480288,4.3,1
2023-08-02 12:28:21,480376,4.3,1
2023-08-02 12:28:31,480296,4.3,1
2023-08-02 12:28:41,480412,4.3,1
2023-08-02 12:28:51,480360,4.3,1
2023-08-02 12:29:01,480324,4.3,1
2023-08-02 12:29:11,480340,4.3,1
2023-08-02 12:29:21,480288,4.3,1
2023-08-02 12:29:31,480236,4.3,1
2023-08-02 12:29:41,480204,4.3,1
2023-08-02 12:29:51,480268,4.3,1
2023-08-02 12:30:01,480280,4.3,1
2023-08-02 12:30:11,480364,4.3,1
2023-08-02 12:30:21,480284,4.3,1
2023-08-02 12:30:31,480360,4.3,1
2023-08-02 12:30:41,480248,4.3,1
2023-08-02 12:30:51,480320,4.3,1
2023-08-02 12:31:01,480404,4.3,1
2023-08-02 12:31:11,480384,4.3,1
2023-08-02 12:31:21,480464,4.3,1
2023-08-02 12:31:31,480364,4.3,1
2023-08-02 12:31:41,480388,4.3,1
2023-08-02 12:31:51,480400,4.3,1
2023-08-02 12:32:01,480256,4.3,1
2023-08-02 12:32:11,480316,4.3,1
2023-08-02 12:32:21,480396,4.3,1
2023-08-02 12:32:31,480384,4.3,1
2023-08-02 12:32:41,480448,4.3,1
2023-08-02 12:32:51,480276,4.3,1
2023-08-02 12:33:01,480452,4.3,1
2023-08-02 12:33:11,480284,4.3,1
2023-08-02 12:33:21,480212,4.3,1
2023-08-02 12:33:31,480204,4.3,1
2023-08-02 12:33:41,480260,4.3,1
2023-08-02 12:33:51,480296,4.3,1
2023-08-02 12:34:01,480256,4.3,1
2023-08-02 12:34:11,480456,4.3,1
2023-08-02 12:34:21,480264,4.3,1
2023-08-02 12:34:31,480260,4.3,1
2023-08-02 12:34:41,480460,4.3,1
2023-08-02 12:34:51,480244,4.3,1
2023-08-02 12:35:01,480288,4.3,1
2023-08-02 12:35:11,480512,4.3,1
2023-08-02 12:35:21,480404,4.3,1
2023-08-02 12:35:31,480548,4.3,1
2023-08-02 12:35:41,480420,4.3,1
2023-08-02 12:35:51,480264,4.3,1
2023-08-02 12:36:01,480532,4.3,1
2023-08-02 12:36:11,480272,4.3,1
2023-08-02 12:36:21,480300,4.3,1
2023-08-02 12:36:31,480512,4.3,1
2023-08-02 12:36:41,480376,4.3,1
2023-08-02 12:36:51,480332,4.3,1
2023-08-02 12:37:01,480284,4.3,1
2023-08-02 12:37:11,480264,4.3,1
2023-08-02 12:37:21,480324,4.3,1
2023-08-02 12:37:31,480368,4.3,1
2023-08-02 12:37:41,480376,4.3,1
2023-08-02 12:37:51,480320,4.3,1
2023-08-02 12:38:01,480392,4.3,1
2023-08-02 12:38:11,480212,4.3,1
2023-08-02 12:38:21,482084,4.3,1
2023-08-02 12:38:31,482084,4.3,1
2023-08-02 12:38:41,482036,4.3,1
2023-08-02 12:38:51,481900,4.3,1
2023-08-02 12:39:01,481932,4.3,1
2023-08-02 12:39:11,482128,4.3,1
2023-08-02 12:39:21,482008,4.3,1
2023-08-02 12:39:31,482056,4.3,1
2023-08-02 12:39:41,481948,4.3,1
2023-08-02 12:39:51,482084,4.3,1
2023-08-02 12:40:01,481956,4.3,1
2023-08-02 12:40:11,481892,4.3,1
2023-08-02 12:40:21,481920,4.3,1
2023-08-02 12:40:31,482004,4.3,1
2023-08-02 12:40:41,482052,4.3,1
2023-08-02 12:40:51,482036,4.3,1
2023-08-02 12:41:01,481976,4.3,1
2023-08-02 12:41:11,481992,4.3,1
2023-08-02 12:41:21,482036,4.3,1
2023-08-02 12:41:31,481960,4.3,1
2023-08-02 12:41:41,482036,4.3,1
2023-08-02 12:41:51,481852,4.3,1
2023-08-02 12:42:01,481960,4.3,1
2023-08-02 12:42:11,481868,4.3,1
2023-08-02 12:42:21,482060,4.3,1
2023-08-02 12:42:31,481960,4.3,1
2023-08-02 12:42:41,481972,4.3,1
2023-08-02 12:42:51,481912,4.3,1
2023-08-02 12:43:01,481980,4.3,1
2023-08-02 12:43:11,481944,4.3,1
2023-08-02 12:43:21,481980,4.3,1
2023-08-02 12:43:31,482064,4.3,1
2023-08-02 12:43:41,482344,4.3,1
2023-08-02 12:43:51,482012,4.3,1
2023-08-02 12:44:01,482000,4.3,1
2023-08-02 12:44:11,481844,4.3,1
2023-08-02 12:44:21,482048,4.3,1
2023-08-02 12:44:31,481992,4.3,1
2023-08-02 12:44:41,481936,4.3,1
2023-08-02 12:44:51,481960,4.3,1
2023-08-02 12:45:01,482040,4.3,1
2023-08-02 12:45:11,481908,4.3,1
2023-08-02 12:45:21,482112,4.3,1
2023-08-02 12:45:31,481944,4.3,1
2023-08-02 12:45:41,482056,4.3,1
2023-08-02 12:45:51,481936,4.3,1
2023-08-02 12:46:01,342136,3.1000000000000005,1
2023-08-02 12:46:11,342168,3.1000000000000005,1
2023-08-02 12:46:21,342116,3.1000000000000005,1
2023-08-02 12:46:31,342260,3.1000000000000005,1
2023-08-02 12:46:41,342172,3.1000000000000005,1
2023-08-02 12:46:51,342088,3.1000000000000005,1
2023-08-02 12:47:01,342260,3.1000000000000005,1
2023-08-02 12:47:11,342260,3.1000000000000005,1
2023-08-02 12:47:21,342184,3.1000000000000005,1
2023-08-02 12:47:31,342184,3.1000000000000005,1
2023-08-02 12:47:41,342088,3.1000000000000005,1
2023-08-02 12:47:51,342172,3.1000000000000005,1
2023-08-02 12:48:01,342176,3.1000000000000005,1
2023-08-02 12:48:11,341516,3.1000000000000005,1
2023-08-02 12:48:21,339628,3.1000000000000005,1
2023-08-02 12:48:31,339320,3.1000000000000005,1
2023-08-02 12:48:41,337576,3.1000000000000005,1
2023-08-02 12:48:51,337016,3.1000000000000005,1
2023-08-02 12:49:01,337124,3.1000000000000005,1
2023-08-02 12:49:11,337892,3.1000000000000005,1
2023-08-02 12:49:21,336788,3.1000000000000005,1
2023-08-02 12:49:31,337524,3.1000000000000005,1
2023-08-02 12:49:41,337544,3.1000000000000005,1
2023-08-02 12:49:51,337532,3.1000000000000005,1
2023-08-02 12:50:01,337496,3.1000000000000005,1
2023-08-02 12:50:11,337952,3.1000000000000005,1
2023-08-02 12:50:21,337704,3.1000000000000005,1
2023-08-02 12:50:31,337696,3.1000000000000005,1
2023-08-02 12:50:41,337640,3.1000000000000005,1
2023-08-02 12:50:51,337740,3.1000000000000005,1
2023-08-02 12:51:01,337852,3.1000000000000005,1
2023-08-02 12:51:11,337856,3.1000000000000005,1
2023-08-02 12:51:21,337844,3.1000000000000005,1
2023-08-02 12:51:31,337844,3.1000000000000005,1
2023-08-02 12:51:41,337736,3.1000000000000005,1
2023-08-02 12:51:51,337760,3.1000000000000005,1
2023-08-02 12:52:01,337896,3.1000000000000005,1
2023-08-02 12:52:11,337768,3.1000000000000005,1
2023-08-02 12:52:21,337736,3.1000000000000005,1
2023-08-02 12:52:31,337864,3.1000000000000005,1
2023-08-02 12:52:41,337736,3.1000000000000005,1
2023-08-02 12:52:51,337856,3.1000000000000005,1
2023-08-02 12:53:01,337804,3.1000000000000005,1
2023-08-02 12:53:11,337772,3.1000000000000005,1
2023-08-02 12:53:21,337804,3.1000000000000005,1
2023-08-02 12:53:31,337760,3.1000000000000005,1
2023-08-02 12:53:41,337888,3.1000000000000005,1
2023-08-02 12:53:51,337752,3.1000000000000005,1
2023-08-02 12:54:01,337804,3.1000000000000005,1
2023-08-02 12:54:11,337820,3.1000000000000005,1
2023-08-02 12:54:21,337828,3.1000000000000005,1
2023-08-02 12:54:31,337828,3.1000000000000005,1
2023-08-02 12:54:41,337812,3.1000000000000005,1
2023-08-02 12:54:51,337840,3.1000000000000005,1
2023-08-02 12:55:01,337708,3.1000000000000005,1
2023-08-02 12:55:11,337748,3.1000000000000005,1
2023-08-02 12:55:21,337852,3.1000000000000005,1
2023-08-02 12:55:31,337956,3.1000000000000005,1
2023-08-02 12:55:41,337732,3.1000000000000005,1
2023-08-02 12:55:51,337776,3.1000000000000005,1
2023-08-02 12:56:01,337712,3.1000000000000005,1
2023-08-02 12:56:11,337876,3.1000000000000005,1
2023-08-02 12:56:21,337752,3.1000000000000005,1
2023-08-02 12:56:31,337800,3.1000000000000005,1
2023-08-02 12:56:41,337768,3.1000000000000005,1
2023-08-02 12:56:51,337716,3.1000000000000005,1
2023-08-02 12:57:01,337764,3.1000000000000005,1
2023-08-02 12:57:11,337848,3.1000000000000005,1
2023-08-02 12:57:21,337796,3.1000000000000005,1
2023-08-02 12:57:31,337652,3.1000000000000005,1
2023-08-02 12:57:41,337740,3.1000000000000005,1
2023-08-02 12:57:51,337780,3.1000000000000005,1
2023-08-05 14:04:34,375264,3.3000000000000007,1
2023-08-05 14:04:43,375552,3.3000000000000007,1
2023-08-05 14:04:55,375916,3.3000000000000007,1
2023-08-05 14:05:03,375688,3.3000000000000007,1
2023-08-05 14:05:13,376076,3.3000000000000007,1
2023-08-05 14:05:23,376108,3.3000000000000007,1
2023-08-05 14:05:33,376164,3.3000000000000007,1
2023-08-05 14:05:43,376032,3.3000000000000007,1
2023-08-05 14:05:53,512744,4.499999999999999,1
2023-08-05 14:06:03,516812,4.499999999999999,2
2023-08-05 14:06:13,516760,4.499999999999999,1
2023-08-05 14:06:23,517056,4.499999999999999,1
2023-08-05 14:06:33,516920,4.499999999999999,1
2023-08-05 14:06:43,516956,4.499999999999999,1
2023-08-05 14:06:53,376024,3.3000000000000007,1
2023-08-05 14:07:03,376064,3.3000000000000007,1
2023-08-05 14:07:13,376052,3.3000000000000007,1
2023-08-05 14:07:23,376108,3.3000000000000007,1
2023-08-05 14:07:33,376404,3.3000000000000007,2
2023-08-05 14:07:43,376108,3.3000000000000007,1
2023-08-05 14:07:53,376152,3.3000000000000007,1
2023-08-05 14:08:03,376540,3.3000000000000007,2
2023-08-05 14:08:13,376392,3.3000000000000007,2
2023-08-05 14:08:23,378192,3.3000000000000007,2
2023-08-05 14:08:33,379704,3.3000000000000007,2
2023-08-05 14:08:43,380984,3.4000000000000004,1
2023-08-05 14:08:53,381952,3.4000000000000004,1
2023-08-05 14:09:03,382044,3.4000000000000004,1
2023-08-05 14:09:13,556416,4.799999999999997,1
2023-08-05 14:09:23,569932,4.899999999999998,1
2023-08-05 14:09:33,594008,5.299999999999998,1
2023-08-05 14:09:43,601388,5.299999999999998,1
2023-08-05 14:09:53,602004,5.299999999999998,1
2023-08-05 14:10:03,602168,5.299999999999998,1
2023-08-05 14:10:13,602560,5.299999999999998,1
2023-08-05 14:10:23,602840,5.299999999999998,1
2023-08-05 14:10:33,603764,5.299999999999998,1
2023-08-05 14:10:43,604312,5.299999999999998,1
2023-08-05 14:10:53,605016,5.299999999999998,1
2023-08-05 14:11:03,605072,5.299999999999998,2
2023-08-05 14:11:13,605568,5.299999999999998,1
2023-08-05 14:11:23,605504,5.299999999999998,1
2023-08-05 14:11:33,605900,5.299999999999998,1
2023-08-05 14:11:43,605864,5.299999999999998,1
2023-08-05 14:11:53,606188,5.299999999999998,1
2023-08-05 14:12:03,606176,5.299999999999998,1
2023-08-05 14:12:13,606288,5.299999999999998,1
2023-08-05 14:12:23,606628,5.299999999999998,1
2023-08-05 14:12:33,606364,5.299999999999998,1
2023-08-05 14:12:43,606600,5.299999999999998,1
2023-08-05 14:12:53,606792,5.299999999999998,1
2023-08-05 14:13:03,607084,5.299999999999998,1
2023-08-05 14:13:13,607184,5.299999999999998,1
2023-08-05 14:13:23,607308,5.299999999999998,1
2023-08-05 14:13:33,607420,5.299999999999998,1
2023-08-05 14:13:43,607836,5.299999999999998,1
2023-08-05 14:13:53,607880,5.299999999999998,1
2023-08-05 14:14:03,607668,5.299999999999998,1
2023-08-05 14:14:13,607772,5.299999999999998,1
2023-08-05 14:14:23,607860,5.299999999999998,2
2023-08-05 14:14:33,608044,5.299999999999998,1
2023-08-05 14:14:43,608164,5.299999999999998,1
2023-08-05 14:14:53,608200,5.299999999999998,1
2023-08-05 14:15:03,608436,5.299999999999998,1
2023-08-05 14:15:13,608644,5.299999999999998,1
2023-08-05 14:15:23,608924,5.299999999999998,1
2023-08-05 14:15:33,609072,5.299999999999998,1
2023-08-05 14:15:43,608912,5.299999999999998,1
2023-08-05 14:15:53,608976,5.299999999999998,1
2023-08-05 14:16:03,609020,5.299999999999998,1
2023-08-05 14:16:13,609012,5.299999999999998,1
2023-08-05 14:23:30,726172,6.699999999999997,9
2023-08-05 14:23:39,727572,6.699999999999997,9
2023-08-05 14:23:50,728536,6.699999999999997,9
2023-08-05 14:23:59,730476,6.699999999999997,9
2023-08-05 14:24:09,731452,6.699999999999997,9
2023-08-05 14:24:21,737140,6.799999999999997,9
2023-08-05 14:24:29,780988,7.1999999999999975,11
2023-08-05 14:24:41,738776,6.799999999999997,9
2023-08-05 14:24:49,740324,6.899999999999997,9
2023-08-05 14:24:59,777216,7.299999999999997,11
2023-08-05 14:25:09,741540,6.899999999999997,9
2023-08-05 14:25:19,741456,6.899999999999997,9
2023-08-05 14:25:29,742388,6.899999999999997,9
2023-08-05 14:25:39,742440,6.899999999999997,9
2023-08-05 14:25:49,742984,6.899999999999997,9
2023-08-05 14:25:59,744104,6.899999999999997,9
2023-08-05 14:26:09,798004,7.4999999999999964,11
2023-08-05 14:26:19,744008,6.899999999999997,9
2023-08-05 14:26:29,744760,6.899999999999997,9
2023-08-05 14:26:39,744848,6.899999999999997,9
2023-08-05 14:26:49,744776,6.899999999999997,2
2023-08-05 14:27:00,744812,6.899999999999997,4
2023-08-05 14:27:09,744828,6.899999999999997,3
2023-08-05 14:27:19,744800,6.899999999999997,3
2023-08-05 14:27:29,746460,6.899999999999997,1
2023-08-05 14:27:39,747352,6.899999999999997,1
2023-08-05 14:27:49,747436,6.899999999999997,1
2023-08-05 14:27:59,747408,6.899999999999997,1
2023-08-05 14:28:09,748880,6.899999999999997,1
2023-08-05 14:28:19,748908,6.899999999999997,1
2023-08-05 14:28:29,757716,6.9999999999999964,1
2023-08-05 14:28:39,757636,6.9999999999999964,1
2023-08-05 14:28:49,757516,6.9999999999999964,1
2023-08-05 14:28:59,748972,6.899999999999997,1
2023-08-05 14:29:09,748928,6.899999999999997,2
2023-08-05 14:29:19,748868,6.899999999999997,1
2023-08-05 14:29:29,750492,6.999999999999997,1
2023-08-05 14:29:39,750332,6.999999999999997,1
2023-08-05 14:29:49,750336,6.999999999999997,1
2023-08-05 14:29:59,750304,6.999999999999997,1
2023-08-05 14:30:09,750368,6.999999999999997,1
2023-08-05 14:30:19,750408,6.999999999999997,1
2023-08-05 14:30:29,750236,6.999999999999997,1
2023-08-05 14:30:39,750496,6.999999999999997,1
2023-08-05 14:30:49,750360,6.999999999999997,1
2023-08-05 14:30:59,750420,6.999999999999997,2
2023-08-05 14:31:09,750356,6.999999999999997,2
2023-08-05 14:31:19,751852,6.999999999999997,1
2023-08-05 14:31:29,751840,6.999999999999997,1
2023-08-05 14:31:39,751864,6.999999999999997,1
2023-08-05 14:31:49,751804,6.999999999999997,3
2023-08-05 14:32:00,751856,6.999999999999997,4
2023-08-05 14:32:09,751968,6.999999999999997,1
2023-08-05 14:32:19,751888,6.999999999999997,1
2023-08-05 14:32:29,752024,6.999999999999997,1
2023-08-05 14:32:39,752732,6.999999999999997,1
2023-08-05 14:32:49,752924,6.999999999999997,1
2023-08-05 14:32:59,752924,6.999999999999997,1
2023-08-05 14:33:09,752980,6.999999999999997,1
2023-08-05 14:33:19,752720,6.999999999999997,1
2023-08-05 14:33:29,753040,6.999999999999997,1
2023-08-05 14:33:39,752840,6.999999999999997,1
2023-08-05 14:33:49,752932,6.999999999999997,1
2023-08-05 14:33:59,752876,6.999999999999997,1
2023-08-05 14:34:09,752980,6.999999999999997,1
2023-08-05 14:34:19,753616,6.999999999999997,1
2023-08-05 14:34:29,753716,6.999999999999997,1
2023-08-05 14:34:39,753552,6.999999999999997,3
2023-08-05 14:34:49,753612,6.999999999999997,4
2023-08-05 14:34:59,790068,7.399999999999998,7
2023-08-05 14:35:09,753652,6.999999999999997,2
2023-08-05 14:35:19,753692,6.999999999999997,3
